monsterid,itemid
390000833,170003877
390000833,170003878
390000833,170003879
390000833,170003880
390000833,170003881
390000833,170003882
390000833,170003883
390000833,170003884
390000833,170003885
390000833,170003886
390000833,170003887
390000833,170003888
390000833,170003889
390000833,170003890
390000833,170003895
390000833,170003896
390000833,170003897
390000833,170003900
390000833,170003901
390000833,170003904
390000833,170003906
390000833,170003907
390000833,170003908
390000833,170003909
390000833,170003910
390000833,170003933
390000833,170003934
390000833,170003935
390000833,170003942
390000833,170003939
390000833,170003940
390000833,170003941
390000833,170003943
390000833,170003936
390000833,170003937
390000833,170003938
390000833,170003952
390000833,170005169
390000833,170005161
390000833,170005165
390000833,170005168
390000833,170005153
390000833,170005158
390000833,170005159
390000833,170005141
390000833,170005160
390000833,170005154
390000833,170005155
390000833,170005156
390000833,170005131
390000833,170005157
390000833,170005135
390000833,170005136
390000833,170005137
390000833,170005140
390000833,170005132
390000833,170005119
390000833,170005138
390000833,170005019
390000833,170005020
390000833,170005023
390000833,170005024
390000833,170005025
390000833,170005026
390000833,170005027
390000833,170005029
390000833,170005030
390000833,170005031
390000833,170005032
390000833,170005034
390000833,170005035
390000833,170005037
390000833,170005038
390000833,170005039
390000833,170005040
390000833,170005041
390000833,170005042
390000833,170005046
390000833,170005047
390000833,170005055
390000833,170005056
390000833,170005058
390000833,170005060
390000833,170005061
390000833,170005062
390000833,170005063
390000833,170005064
390000833,170005066
390000833,170005067
390000833,170005069
390000833,170005070
390000833,170005071
390000833,170005072
390000833,170005073
390000833,170005075
390000833,170005076
390000833,170005077
390000833,170005078
390000833,170005079
390000833,170005082
390000833,170005083
390000833,170005083
390000833,170005085
390000833,170005084
390000833,170005086
390000833,170005087
390000833,170005088
390000833,170005089
390000833,170005090
390000833,170005091
390000833,170005094
390000833,170005095
390000833,170005096
390000833,170005098
390000833,170005099
390000833,170005100
390000833,170005102
390000833,170005103
390000833,170005105
390000833,170005106
390000833,170005107
390000833,170005108
390000833,170005109
390000833,170005110
390000833,170005111
390000833,170005112
390000833,170005115
390000833,170005116
390000833,170005118
390000833,170005120
390000833,170005121
390000833,170005122
390000833,170005123
390000833,170005124
390000833,170005125
390000833,170005129
390000833,170005130
390000833,170005133
390000833,170005134
390000833,170005166
390000833,170005167
390000833,170005173
390000833,170005174
390000833,170005178
390000833,170005179
390000833,170005180
390000833,170005181
390000833,170005170
390000833,170005183
390000833,170005189
390000833,170005171
390000833,170005182
390000833,170005186
390000833,170005188
390000833,170005192
390000833,170005172
390000833,170005177
390000833,170005190
390000833,170005191
390000833,170005195
390000833,170005148
390000833,170005097
390000833,170005149
390000833,170005151
390000833,170005163
390000833,170004399
390000833,170005164
390000833,170004586
390000833,170004585
390000833,170005142
390000833,170005143
390000833,170005145
390000833,170005146
390000833,170005147
390000833,170005021
390000833,170005022
390000833,170005043
390000833,170005044
390000833,170005059
390000833,170005074
390000833,170005101
390000833,170005144
390000833,170005033
390000833,170005065
390000833,170005045
390000833,170005092
390000833,170005093
390000833,170004820
390000833,170005150
390000833,170005028
390000833,170005036
390000833,170005048
390000833,170005057
390000833,170005068
390000833,170005080
390000833,170005081
390000833,170005104
390000833,170005113
390000833,170005114
390000833,170005162
390001064,170004305
390001064,170004584
390001064,170004304
390001064,170004543
390001064,170004099
390001064,170004234
390001064,170004776
390001064,170004704
390001064,170003573
390001064,170004839
390001064,170004368
390001064,170004916
390001064,170004493
390001064,170004638
390001064,170004170
390001064,170003575
390001064,170003574
390001064,170004425
390001064,170006711
390001064,170000289
390001064,170001129
390000356,170004749
390000356,170004818
390000356,170004277
390000356,170004893
390000356,170004609
390000356,170004470
390000356,170004526
390000356,170004655
390000356,170004394
390000356,170004059
390000356,170004276
390000356,170004272
390000356,170004153
390000356,170004210
390000356,170004568
390000356,170004673
390000356,170000979
390000356,170000979
390000356,170000979
390000356,170000979
390000356,170000979
390000356,170013397
390000356,170013397
390000356,170013398
390000356,170013398
390000356,170005804
390000356,170005804
390000356,170005803
390000356,170005803
390000356,170000979
390000356,170005742
390000356,170004343
390000383,170000311
390000383,170000311
390000383,170006452
390000383,170006452
390000383,170006452
390000383,170006452
390000383,170006452
390000383,170004094
390000383,170004169
390000383,170004232
390000383,170004298
390000383,170004299
390000383,170004366
390000383,170004422
390000383,170004490
390000383,170004542
390000383,170004583
390000383,170004636
390000383,170004698
390000383,170004775
390000383,170004838
390000383,170004912
390000383,170004913
390000348,170004276
390000348,170003843
390000348,170001843
390000348,170003050
390000348,170003830
390000348,170001997
390000348,170003203
390000348,170004153
390000348,170003853
390000348,170003810
390000348,170002679
390000348,170002522
390000348,170004343
390000348,170002521
390000348,170002683
390000348,170003815
390000348,170004818
390000348,170002667
390000348,170001027
390000348,170002331
390000348,170002517
390000348,170002533
390000348,170003805
390000348,170003055
390000348,170001848
390000348,170001995
390000348,170004277
390000348,170002525
390000348,170006400
390000348,170006409
390000348,170006403
390000348,170006406
390000348,170005724
390000829,170000273
390000494,170013186
390000497,170013187
390000498,170013188
390000499,170013195
390000500,170013196
390000508,170013195
390000494,170013186
390000497,170013187
390000498,170013188
390000499,170013195
390000500,170013196
390000508,170013195
390000062,170004913
390000062,170004775
390000062,170004838
390000062,170004299
390000062,170004298
390000062,170004169
390000062,170004232
390000062,170004094
390000062,170004655
390000062,170004636
390000062,170004422
390000062,170004542
390000062,170004583
390000062,170004490
390000062,170004366
390001014,170001618
390001014,170001620
390001014,170000979
390001014,170000081
390001014,170000082
390001014,170000311
390001014,170000279
390001014,170000273
390001014,170003948
390001014,170003871
390001014,170002349
390001014,170002396
390001067,170014309
390001068,170005804
390001068,170013391
390001067,170005746
390001067,170005745
390001067,170005746
390001067,170006488
390001067,170006140
390001067,170006415
390001067,170006622
390001067,170006218
390001067,170006283
390001067,170006284
390001067,170014492
390001067,170014518
390001067,170014488
390001067,170006704
390001067,170000642
390001067,170000712
390001067,170003547
390001077,170006705
390001077,170013413
390001077,170013414
390001077,170006310
390001077,170006647
390001077,170005980
390001077,170005825
390001077,170004396
390001077,170004567
390001077,170000270
390001077,170001976
390001077,170002640
390001077,170003557
390001077,170000898
390001078,170006705
390001078,170013413
390001078,170013414
390001078,170000527
390001078,170000529
390001078,170005980
390001078,170004396
390001078,170002640
390001078,170003557
390001078,170000898
390001078,170001976
390001078,170004567
390001078,170004467
390001078,170002592
390001078,170001013
390001078,170000950
390001078,170003746
390001078,170002260
390001078,170003185
390001078,170006444
390001078,170006417
390001078,170014334
390001078,170013457
390001081,170012761
390001082,170012761
390001070,170005741
390001070,170006513
390001070,170006348
390001070,170013389
390001070,170000262
390001070,170003794
390001070,170014311
390001079,170014308
390001080,170014308
390001075,170014310
390001075,170002318
390001075,170013387
390001075,170013397
390001075,170013429
390001075,170013412
390001075,170006253
390001075,170005724
390001075,170005725
390001075,170004466
390001075,170004661
390001071,170014312
390001071,170013431
390001071,170005741
390001071,170005842
390001072,170013425
390001072,170013431
390001072,170005741
390001072,170000279
390001072,170013387
390001072,170004343
390001074,170005725
390001074,170014314
390001074,170014315
390001068,170014309
390001068,170006415
390001068,170002362
390001068,170004277
390001068,170004301
390001068,170004673
390001069,170014317
390001076,170014316
390001076,170013412
390001076,170013431
390001076,170005825
390001076,170005978
390000221,170012860
390000221,170012861
390000221,170012862
390000221,170013388
390000221,170013387
390000221,170005721
390000221,170005722
390000221,170006256
390000221,170006310
390000221,170006332
390000221,170006403
390000221,170006485
390000221,170006513
390000221,170006596
390000221,170006582
390000221,170006647
390000221,170007225
390000221,170006704
390000221,170000646
390000221,170000717
390000221,170000876
390000221,170000911
390000221,170000907
390000221,170001231
390000132,170001229
390000220,170012775
390000220,170012776
390000220,170012764
390000220,170013409
390000220,170013427
390000220,170005721
390000220,170005722
390000220,170005744
390000220,170005745
390000220,170006135
390000220,170006241
390000220,170006256
390000220,170006332
390000220,170006388
390000220,170006513
390000220,170006540
390000220,170006596
390000220,170006619
390000220,170006628
390000220,170006305
390000220,170006395
390000220,170006611
390000220,170006629
390000220,170006654
